track_id,track_name,track_popularity,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_name,album_type,album_total_tracks,track_duration_min,release_year,release_decade,popularity_90_plus,recent_release,explicit_label,genre_available,artist_track_count,artist_10_plus,genre_track_count,genre_30_plus
0Z7nGFVCLfixWctgePsRk9,TEXAS HOLD 'EM,73,True,Beyoncé,84.0,41172203.0,,TEXAS HOLD 'EM,single,1,3.89,2024,2020s,False,True,Explicit,Genre Missing,49.0,10+ Tracks,,Genre Missing
74KTHPMotSSPL2pgSy1KwZ,Save Me,41,False,Happening Now,23.0,175.0,,Save Me,single,1,2.97,2025,2020s,False,True,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
6YHDQXIMTpcBHfsUqsvSgx,Cape Cabo,21,False,Player1,30.0,4292.0,,Cape Cabo,single,2,2.9,2022,2020s,False,False,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
6uBhi9gBXWjanegOb2Phh0,Stay,76,False,Zedd,73.0,6111369.0,edm,Stay,single,1,3.5,2017,2010s,False,False,Non Explicit,Genre Available,3.0,Below 10 Tracks,82.0,30+ Tracks
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),75,True,Drake,95.0,103039388.0,rap,For All The Dogs,album,23,4.34,2023,2020s,False,False,Explicit,Genre Available,86.0,10+ Tracks,192.0,30+ Tracks
7vIDhgD7WWTMpvgJebImoN,All For Me,70,False,Mariah the Scientist,73.0,1176430.0,alternative r&b,RY RY WORLD,album,10,2.98,2021,2020s,False,False,Non Explicit,Genre Available,3.0,Below 10 Tracks,7.0,Below 30 Tracks
3m6KkYKdnbffMpGd9Pm9FP,Seven Nation Army,6,False,The White Stripes,68.0,3533200.0,"garage rock, blues rock, rock, alternative rock",Elephant,album,14,3.87,2003,2000s,False,False,Non Explicit,Genre Available,4.0,Below 10 Tracks,4.0,Below 30 Tracks
2iXVdZjeUTUEIZ2ce6i5G4,Django - Instrumental Version,33,False,Luis Bacalov,44.0,36891.0,,Django (Original Motion Picture Soundtrack) [Remastered],album,24,2.95,1966,1960s,False,False,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
7ofaLUVPCwrPrKY6Rk6c0b,Jealou$y (feat. Casey Veggies & Kossisko),65,True,The Neighbourhood,83.0,21591569.0,,#000000 & #FFFFFF (No DJ Version),album,16,4.45,2014,2010s,False,False,Explicit,Genre Missing,77.0,10+ Tracks,,Genre Missing
4rgwri7LajWVZvdj2N81SS,Catch Me Outside,62,True,Ski Mask The Slump God,68.0,6051989.0,,You Will Regret (Reloaded),album,13,2.43,2018,2010s,False,False,Explicit,Genre Missing,3.0,Below 10 Tracks,,Genre Missing
4y3OI86AEP6PQoDE6olYhO,Sucker,2,False,Jonas Brothers,75.0,7761454.0,,Sucker,single,1,3.02,2019,2010s,False,False,Non Explicit,Genre Missing,8.0,Below 10 Tracks,,Genre Missing
2yg9UN4eo5eMVJ7OB4RWj3,Survival,58,True,Drake,95.0,103039388.0,rap,Scorpion,album,25,2.27,2018,2010s,False,False,Explicit,Genre Available,86.0,10+ Tracks,192.0,30+ Tracks
6CA5RT46kt3oQC3gaaUZxU,And They're Off,0,False,Kevin Kiner; Gustavo Santaolalla,19.0,868.0,southern gothic,Hell On Wheels - Season One (Soundtrack),album,34,2.06,2012,2010s,False,False,Non Explicit,Genre Available,1.0,Below 10 Tracks,19.0,Below 30 Tracks
2uZWffKoemZDI0gHcBEcDc,On & On,74,False,Cartoon,59.0,258422.0,,On & On,single,1,3.45,2015,2010s,False,False,Non Explicit,Genre Missing,2.0,Below 10 Tracks,,Genre Missing
0VMUvsSuYrRYrcNQs6QMmn,Bang Bang,29,False,Asaf Avidan,58.0,447612.0,,Gold Shadow,album,12,3.39,2014,2010s,False,False,Non Explicit,Genre Missing,2.0,Below 10 Tracks,,Genre Missing
2IKJtXeR5UsaUjZB46fTOK,six thirty,58,True,Ariana Grande,90.0,107374593.0,pop,Positions,album,14,3.06,2020,2020s,False,False,Explicit,Genre Available,101.0,10+ Tracks,303.0,30+ Tracks
0Oriikd4ETp5qmzek6ZUD5,Talk To You (ft. Elton John),72,True,Sam Fender,73.0,1204977.0,,Talk To You (ft. Elton John),single,1,5.28,2025,2020s,False,True,Explicit,Genre Missing,9.0,Below 10 Tracks,,Genre Missing
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,82,False,Britney Spears,80.0,17755451.0,pop,...Baby One More Time (Digital Deluxe Version),album,16,3.52,1999,1990s,False,False,Non Explicit,Genre Available,24.0,10+ Tracks,303.0,30+ Tracks
3szf2z1Cy1QMrtHrbn8rz9,Elevate,59,True,Drake,95.0,103039388.0,rap,Scorpion,album,25,3.08,2018,2010s,False,False,Explicit,Genre Available,86.0,10+ Tracks,192.0,30+ Tracks
2GMtIdNwKgif9mgoF9IoVX,古今無双,35,False,Yasuharu Takanashi,58.0,111922.0,"anime, soundtrack",NARUTO-ナルト- 疾風伝　オリジナル・サウンドトラック,album,28,1.62,2007,2000s,False,False,Non Explicit,Genre Available,23.0,10+ Tracks,46.0,30+ Tracks
4ngLDnC9X0ARJATJTXljdC,Poker Face,0,False,Lady Gaga,88.0,42237551.0,"art pop, pop",The Fame,album,13,3.95,2008,2000s,False,False,Non Explicit,Genre Available,72.0,10+ Tracks,72.0,30+ Tracks
3xxmjMvJsSR3L7mUOxP9QA,Never Forget You,63,False,Noisettes,46.0,128303.0,,Wild Young Hearts,album,11,3.2,2009,2000s,False,False,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
2IHLaN6wwYKQ3S24NsQqpA,I Love Me,51,True,Demi Lovato,77.0,27288825.0,,I Love Me,single,1,3.39,2020,2020s,False,False,Explicit,Genre Missing,13.0,10+ Tracks,,Genre Missing
5yhKaacMZGRo4s6evJx9vk,Bad (feat. Rihanna) - Remix,76,True,Wale,72.0,4278389.0,,The Gifted,album,16,3.98,2013,2010s,False,False,Explicit,Genre Missing,2.0,Below 10 Tracks,,Genre Missing
6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,76,False,Taylor Swift,100.0,145396321.0,,Red (Big Machine Radio Release Special),album,32,3.66,2012,2010s,False,False,Non Explicit,Genre Missing,331.0,10+ Tracks,,Genre Missing
1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),82,False,Taylor Swift,100.0,145396321.0,,Fearless (Taylor's Version),album,26,3.85,2021,2020s,False,False,Non Explicit,Genre Missing,331.0,10+ Tracks,,Genre Missing
